version,W,ref_code,ref_class,map_code,map_class,count
v5,9,9,Beaver,4,Urban,2
v5,9,9,Beaver,6,Agriculture,2
v5,9,9,Beaver,7,Grass/Shrub,11
v5,9,9,Beaver,8,Wetland,10
v5,9,9,Beaver,9,Beaver,17
v5,9,9,Beaver,10,Insect/Disease,2
v5,9,10,Insect/Disease,1,Harvest,55
v5,9,10,Insect/Disease,3,Forest,60
v5,9,10,Insect/Disease,4,Urban,1
v5,9,10,Insect/Disease,7,Grass/Shrub,12
v5,9,10,Insect/Disease,8,Wetland,7
v5,9,10,Insect/Disease,9,Beaver,100
v5,9,10,Insect/Disease,10,Insect/Disease,8
v6,1,1,Harvest,1,Harvest,16502
v6,1,1,Harvest,2,Development,29359
v6,1,1,Harvest,3,Forest,20580
v6,1,1,Harvest,4,Urban,20324
v6,1,1,Harvest,5,Water,24574
v6,1,1,Harvest,6,Agriculture,27700
v6,1,1,Harvest,7,Grass/Shrub,14106
v6,1,1,Harvest,8,Wetland,13643
v6,1,1,Harvest,9,Beaver,12002
v6,1,1,Harvest,10,Insect/Disease,11758
v6,1,2,Development,1,Harvest,1371
v6,1,2,Development,2,Development,2058
v6,1,2,Development,3,Forest,910
v6,1,2,Development,4,Urban,993
v6,1,2,Development,5,Water,963
v6,1,2,Development,6,Agriculture,2451
v6,1,2,Development,7,Grass/Shrub,1032
v6,1,2,Development,8,Wetland,1016
v6,1,2,Development,9,Beaver,949
v6,1,2,Development,10,Insect/Disease,1007
v6,1,3,Forest,1,Harvest,533356
v6,1,3,Forest,2,Development,212030
v6,1,3,Forest,3,Forest,1887377
v6,1,3,Forest,4,Urban,1578329
v6,1,3,Forest,5,Water,2164011
v6,1,3,Forest,6,Agriculture,581641
v6,1,3,Forest,7,Grass/Shrub,668617
v6,1,3,Forest,8,Wetland,706216
v6,1,3,Forest,9,Beaver,367982
v6,1,3,Forest,10,Insect/Disease,353174
v6,1,4,Urban,1,Harvest,51502
v6,1,4,Urban,2,Development,36564
v6,1,4,Urban,3,Forest,75082
v6,1,4,Urban,4,Urban,70647
v6,1,4,Urban,5,Water,82121
v6,1,4,Urban,6,Agriculture,47968
v6,1,4,Urban,7,Grass/Shrub,60929
v6,1,4,Urban,8,Wetland,62307
v6,1,4,Urban,9,Beaver,41835
v6,1,4,Urban,10,Insect/Disease,41622
v6,1,5,Water,1,Harvest,99239
v6,1,5,Water,2,Development,46077
v6,1,5,Water,3,Forest,265056
v6,1,5,Water,4,Urban,254446
v6,1,5,Water,5,Water,317660
v6,1,5,Water,6,Agriculture,81864
v6,1,5,Water,7,Grass/Shrub,104849
v6,1,5,Water,8,Wetland,108512
v6,1,5,Water,9,Beaver,70375
v6,1,5,Water,10,Insect/Disease,84174
v6,1,6,Agriculture,1,Harvest,271330
v6,1,6,Agriculture,2,Development,363085
v6,1,6,Agriculture,3,Forest,158474
v6,1,6,Agriculture,4,Urban,200577
v6,1,6,Agriculture,5,Water,185773
v6,1,6,Agriculture,6,Agriculture,577581
v6,1,6,Agriculture,7,Grass/Shrub,256466
v6,1,6,Agriculture,8,Wetland,240373
v6,1,6,Agriculture,9,Beaver,219322
v6,1,6,Agriculture,10,Insect/Disease,236066
v6,1,7,Grass/Shrub,1,Harvest,166560
v6,1,7,Grass/Shrub,2,Development,158321
v6,1,7,Grass/Shrub,3,Forest,145274
v6,1,7,Grass/Shrub,4,Urban,163095
v6,1,7,Grass/Shrub,5,Water,158659
v6,1,7,Grass/Shrub,6,Agriculture,155159
v6,1,7,Grass/Shrub,7,Grass/Shrub,185227
v6,1,7,Grass/Shrub,8,Wetland,173515
v6,1,7,Grass/Shrub,9,Beaver,143774
v6,1,7,Grass/Shrub,10,Insect/Disease,156774
v6,1,8,Wetland,1,Harvest,163110
v6,1,8,Wetland,2,Development,111412
v6,1,8,Wetland,3,Forest,242807
v6,1,8,Wetland,4,Urban,235388
v6,1,8,Wetland,5,Water,268410
v6,1,8,Wetland,6,Agriculture,133547
v6,1,8,Wetland,7,Grass/Shrub,193581
v6,1,8,Wetland,8,Wetland,186942
v6,1,8,Wetland,9,Beaver,139598
v6,1,8,Wetland,10,Insect/Disease,150589
v6,1,9,Beaver,1,Harvest,1029
v6,1,9,Beaver,2,Development,910
v6,1,9,Beaver,3,Forest,743
v6,1,9,Beaver,4,Urban,880
v6,1,9,Beaver,5,Water,798
v6,1,9,Beaver,6,Agriculture,813
v6,1,9,Beaver,7,Grass/Shrub,857
v6,1,9,Beaver,8,Wetland,833
v6,1,9,Beaver,9,Beaver,856
v6,1,9,Beaver,10,Insect/Disease,958
v6,1,10,Insect/Disease,1,Harvest,3096
v6,1,10,Insect/Disease,2,Development,1593
v6,1,10,Insect/Disease,3,Forest,9640
v6,1,10,Insect/Disease,4,Urban,8295
v6,1,10,Insect/Disease,5,Water,10875
v6,1,10,Insect/Disease,6,Agriculture,3068
v6,1,10,Insect/Disease,7,Grass/Shrub,3726
v6,1,10,Insect/Disease,8,Wetland,3840
v6,1,10,Insect/Disease,9,Beaver,2219
v6,1,10,Insect/Disease,10,Insect/Disease,2046
v6,3,1,Harvest,1,Harvest,2059
v6,3,1,Harvest,2,Development,4291
v6,3,1,Harvest,3,Forest,3095
v6,3,1,Harvest,4,Urban,1859
v6,3,1,Harvest,5,Water,2602
v6,3,1,Harvest,6,Agriculture,2424
v6,3,1,Harvest,7,Grass/Shrub,1592
v6,3,1,Harvest,8,Wetland,1042
v6,3,1,Harvest,9,Beaver,710
v6,3,1,Harvest,10,Insect/Disease,959
v6,3,2,Development,1,Harvest,192
v6,3,2,Development,2,Development,302
v6,3,2,Development,3,Forest,115
v6,3,2,Development,4,Urban,94
v6,3,2,Development,5,Water,89
v6,3,2,Development,6,Agriculture,224
v6,3,2,Development,7,Grass/Shrub,100
v6,3,2,Development,8,Wetland,66
v6,3,2,Development,9,Beaver,49
v6,3,2,Development,10,Insect/Disease,67
v6,3,3,Forest,1,Harvest,68686
v6,3,3,Forest,2,Development,23480
v6,3,3,Forest,3,Forest,313517
v6,3,3,Forest,4,Urban,166101
v6,3,3,Forest,5,Water,277014
v6,3,3,Forest,6,Agriculture,22924
v6,3,3,Forest,7,Grass/Shrub,59041
v6,3,3,Forest,8,Wetland,51714
v6,3,3,Forest,9,Beaver,18802
v6,3,3,Forest,10,Insect/Disease,24759
v6,3,4,Urban,1,Harvest,6739
v6,3,4,Urban,2,Development,4160
v6,3,4,Urban,3,Forest,11372
v6,3,4,Urban,4,Urban,7219
v6,3,4,Urban,5,Water,9014
v6,3,4,Urban,6,Agriculture,2557
v6,3,4,Urban,7,Grass/Shrub,5890
v6,3,4,Urban,8,Wetland,4864
v6,3,4,Urban,9,Beaver,2136
v6,3,4,Urban,10,Insect/Disease,2808
v6,3,5,Water,1,Harvest,14808
v6,3,5,Water,2,Development,4453
v6,3,5,Water,3,Forest,39843
v6,3,5,Water,4,Urban,26749
v6,3,5,Water,5,Water,38960
v6,3,5,Water,6,Agriculture,3505
v6,3,5,Water,7,Grass/Shrub,9690
v6,3,5,Water,8,Wetland,8390
v6,3,5,Water,9,Beaver,3813
v6,3,5,Water,10,Insect/Disease,7818
v6,3,6,Agriculture,1,Harvest,39978
v6,3,6,Agriculture,2,Development,50952
v6,3,6,Agriculture,3,Forest,24371
v6,3,6,Agriculture,4,Urban,22448
v6,3,6,Agriculture,5,Water,19134
v6,3,6,Agriculture,6,Agriculture,58112
v6,3,6,Agriculture,7,Grass/Shrub,31200
v6,3,6,Agriculture,8,Wetland,21527
v6,3,6,Agriculture,9,Beaver,14707
v6,3,6,Agriculture,10,Insect/Disease,22033
v6,3,7,Grass/Shrub,1,Harvest,24032
v6,3,7,Grass/Shrub,2,Development,19794
v6,3,7,Grass/Shrub,3,Forest,21601
v6,3,7,Grass/Shrub,4,Urban,16855
v6,3,7,Grass/Shrub,5,Water,16843
v6,3,7,Grass/Shrub,6,Agriculture,11026
v6,3,7,Grass/Shrub,7,Grass/Shrub,20839
v6,3,7,Grass/Shrub,8,Wetland,14445
v6,3,7,Grass/Shrub,9,Beaver,9064
v6,3,7,Grass/Shrub,10,Insect/Disease,13392
v6,3,8,Wetland,1,Harvest,23091
v6,3,8,Wetland,2,Development,13103
v6,3,8,Wetland,3,Forest,36403
v6,3,8,Wetland,4,Urban,23521
v6,3,8,Wetland,5,Water,30221
v6,3,8,Wetland,6,Agriculture,7176
v6,3,8,Wetland,7,Grass/Shrub,20710
v6,3,8,Wetland,8,Wetland,14786
v6,3,8,Wetland,9,Beaver,8583
v6,3,8,Wetland,10,Insect/Disease,12694
v6,3,9,Beaver,1,Harvest,140
v6,3,9,Beaver,2,Development,103
v6,3,9,Beaver,3,Forest,71
v6,3,9,Beaver,4,Urban,73
v6,3,9,Beaver,5,Water,62
v6,3,9,Beaver,6,Agriculture,61
v6,3,9,Beaver,7,Grass/Shrub,72
v6,3,9,Beaver,8,Wetland,55
v6,3,9,Beaver,9,Beaver,44
v6,3,9,Beaver,10,Insect/Disease,75
v6,3,10,Insect/Disease,1,Harvest,256
v6,3,10,Insect/Disease,2,Development,93
v6,3,10,Insect/Disease,3,Forest,1206
v6,3,10,Insect/Disease,4,Urban,613
v6,3,10,Insect/Disease,5,Water,1004
v6,3,10,Insect/Disease,6,Agriculture,58
v6,3,10,Insect/Disease,7,Grass/Shrub,191
v6,3,10,Insect/Disease,8,Wetland,161
v6,3,10,Insect/Disease,9,Beaver,56
v6,3,10,Insect/Disease,10,Insect/Disease,83
v6,5,1,Harvest,1,Harvest,448
v6,5,1,Harvest,2,Development,1587
v6,5,1,Harvest,3,Forest,930
v6,5,1,Harvest,4,Urban,478
v6,5,1,Harvest,5,Water,1087
v6,5,1,Harvest,6,Agriculture,795
v6,5,1,Harvest,7,Grass/Shrub,710
v6,5,1,Harvest,8,Wetland,472
v6,5,1,Harvest,9,Beaver,232
v6,5,1,Harvest,10,Insect/Disease,418
v6,5,2,Development,1,Harvest,44
v6,5,2,Development,2,Development,115
v6,5,2,Development,3,Forest,29
v6,5,2,Development,4,Urban,19
v6,5,2,Development,5,Water,23
v6,5,2,Development,6,Agriculture,74
v6,5,2,Development,7,Grass/Shrub,38
v6,5,2,Development,8,Wetland,27
v6,5,2,Development,9,Beaver,14
v6,5,2,Development,10,Insect/Disease,19
v6,5,3,Forest,1,Harvest,13747
v6,5,3,Forest,2,Development,5771
v6,5,3,Forest,3,Forest,106203
v6,5,3,Forest,4,Urban,47510
v6,5,3,Forest,5,Water,127647
v6,5,3,Forest,6,Agriculture,3800
v6,5,3,Forest,7,Grass/Shrub,26057
v6,5,3,Forest,8,Wetland,23580
v6,5,3,Forest,9,Beaver,6611
v6,5,3,Forest,10,Insect/Disease,11498
v6,5,4,Urban,1,Harvest,1218
v6,5,4,Urban,2,Development,1014
v6,5,4,Urban,3,Forest,3681
v6,5,4,Urban,4,Urban,1926
v6,5,4,Urban,5,Water,3813
v6,5,4,Urban,6,Agriculture,496
v6,5,4,Urban,7,Grass/Shrub,2098
v6,5,4,Urban,8,Wetland,1826
v6,5,4,Urban,9,Beaver,638
v6,5,4,Urban,10,Insect/Disease,1001
v6,5,5,Water,1,Harvest,3791
v6,5,5,Water,2,Development,859
v6,5,5,Water,3,Forest,12561
v6,5,5,Water,4,Urban,8035
v6,5,5,Water,5,Water,17684
v6,5,5,Water,6,Agriculture,566
v6,5,5,Water,7,Grass/Shrub,4078
v6,5,5,Water,8,Wetland,3927
v6,5,5,Water,9,Beaver,1259
v6,5,5,Water,10,Insect/Disease,3718
v6,5,6,Agriculture,1,Harvest,10074
v6,5,6,Agriculture,2,Development,18345
v6,5,6,Agriculture,3,Forest,8210
v6,5,6,Agriculture,4,Urban,6514
v6,5,6,Agriculture,5,Water,7815
v6,5,6,Agriculture,6,Agriculture,20388
v6,5,6,Agriculture,7,Grass/Shrub,14317
v6,5,6,Agriculture,8,Wetland,10043
v6,5,6,Agriculture,9,Beaver,5302
v6,5,6,Agriculture,10,Insect/Disease,10366
v6,5,7,Grass/Shrub,1,Harvest,5850
v6,5,7,Grass/Shrub,2,Development,6185
v6,5,7,Grass/Shrub,3,Forest,6979
v6,5,7,Grass/Shrub,4,Urban,4733
v6,5,7,Grass/Shrub,5,Water,6934
v6,5,7,Grass/Shrub,6,Agriculture,2745
v6,5,7,Grass/Shrub,7,Grass/Shrub,9178
v6,5,7,Grass/Shrub,8,Wetland,6406
v6,5,7,Grass/Shrub,9,Beaver,3185
v6,5,7,Grass/Shrub,10,Insect/Disease,6215
v6,5,8,Wetland,1,Harvest,5360
v6,5,8,Wetland,2,Development,3564
v6,5,8,Wetland,3,Forest,11732
v6,5,8,Wetland,4,Urban,6421
v6,5,8,Wetland,5,Water,12772
v6,5,8,Wetland,6,Agriculture,1196
v6,5,8,Wetland,7,Grass/Shrub,9127
v6,5,8,Wetland,8,Wetland,6389
v6,5,8,Wetland,9,Beaver,3057
v6,5,8,Wetland,10,Insect/Disease,5952
v6,5,9,Beaver,1,Harvest,32
v6,5,9,Beaver,2,Development,30
v6,5,9,Beaver,3,Forest,21
v6,5,9,Beaver,4,Urban,23
v6,5,9,Beaver,5,Water,21
v6,5,9,Beaver,6,Agriculture,12
v6,5,9,Beaver,7,Grass/Shrub,24
v6,5,9,Beaver,8,Wetland,15
v6,5,9,Beaver,9,Beaver,16
v6,5,9,Beaver,10,Insect/Disease,38
v6,5,10,Insect/Disease,1,Harvest,39
v6,5,10,Insect/Disease,2,Development,15
v6,5,10,Insect/Disease,3,Forest,339
v6,5,10,Insect/Disease,4,Urban,172
v6,5,10,Insect/Disease,5,Water,370
v6,5,10,Insect/Disease,6,Agriculture,7
v6,5,10,Insect/Disease,7,Grass/Shrub,66
v6,5,10,Insect/Disease,8,Wetland,49
v6,5,10,Insect/Disease,9,Beaver,14
v6,5,10,Insect/Disease,10,Insect/Disease,14
v6,7,1,Harvest,1,Harvest,156
v6,7,1,Harvest,2,Development,825
v6,7,1,Harvest,3,Forest,429
v6,7,1,Harvest,4,Urban,180
v6,7,1,Harvest,5,Water,629
v6,7,1,Harvest,6,Agriculture,392
v6,7,1,Harvest,7,Grass/Shrub,416
v6,7,1,Harvest,8,Wetland,245
v6,7,1,Harvest,9,Beaver,93
v6,7,1,Harvest,10,Insect/Disease,213
v6,7,2,Development,1,Harvest,14
v6,7,2,Development,2,Development,59
v6,7,2,Development,3,Forest,17
v6,7,2,Development,4,Urban,8
v6,7,2,Development,5,Water,11
v6,7,2,Development,6,Agriculture,36
v6,7,2,Development,7,Grass/Shrub,23
v6,7,2,Development,8,Wetland,13
v6,7,2,Development,9,Beaver,4
v6,7,2,Development,10,Insect/Disease,14
v6,7,3,Forest,1,Harvest,4707
v6,7,3,Forest,2,Development,2763
v6,7,3,Forest,3,Forest,51110
v6,7,3,Forest,4,Urban,18969
v6,7,3,Forest,5,Water,76831
v6,7,3,Forest,6,Agriculture,1058
v6,7,3,Forest,7,Grass/Shrub,14720
v6,7,3,Forest,8,Wetland,13880
v6,7,3,Forest,9,Beaver,2993
v6,7,3,Forest,10,Insect/Disease,6614
v6,7,4,Urban,1,Harvest,391
v6,7,4,Urban,2,Development,417
v6,7,4,Urban,3,Forest,1726
v6,7,4,Urban,4,Urban,710
v6,7,4,Urban,5,Water,2085
v6,7,4,Urban,6,Agriculture,165
v6,7,4,Urban,7,Grass/Shrub,1029
v6,7,4,Urban,8,Wetland,903
v6,7,4,Urban,9,Beaver,218
v6,7,4,Urban,10,Insect/Disease,456
v6,7,5,Water,1,Harvest,1557
v6,7,5,Water,2,Development,293
v6,7,5,Water,3,Forest,5918
v6,7,5,Water,4,Urban,3283
v6,7,5,Water,5,Water,10536
v6,7,5,Water,6,Agriculture,110
v6,7,5,Water,7,Grass/Shrub,2280
v6,7,5,Water,8,Wetland,2232
v6,7,5,Water,9,Beaver,562
v6,7,5,Water,10,Insect/Disease,2165
v6,7,6,Agriculture,1,Harvest,3952
v6,7,6,Agriculture,2,Development,9538
v6,7,6,Agriculture,3,Forest,4046
v6,7,6,Agriculture,4,Urban,2822
v6,7,6,Agriculture,5,Water,4517
v6,7,6,Agriculture,6,Agriculture,10620
v6,7,6,Agriculture,7,Grass/Shrub,8241
v6,7,6,Agriculture,8,Wetland,5769
v6,7,6,Agriculture,9,Beaver,2333
v6,7,6,Agriculture,10,Insect/Disease,6055
v6,7,7,Grass/Shrub,1,Harvest,2209
v6,7,7,Grass/Shrub,2,Development,3051
v6,7,7,Grass/Shrub,3,Forest,3250
v6,7,7,Grass/Shrub,4,Urban,1976
v6,7,7,Grass/Shrub,5,Water,3794
v6,7,7,Grass/Shrub,6,Agriculture,1130
v6,7,7,Grass/Shrub,7,Grass/Shrub,5089
v6,7,7,Grass/Shrub,8,Wetland,3578
v6,7,7,Grass/Shrub,9,Beaver,1397
v6,7,7,Grass/Shrub,10,Insect/Disease,3543
v6,7,8,Wetland,1,Harvest,2095
v6,7,8,Wetland,2,Development,1653
v6,7,8,Wetland,3,Forest,5485
v6,7,8,Wetland,4,Urban,2539
v6,7,8,Wetland,5,Water,7304
v6,7,8,Wetland,6,Agriculture,312
v6,7,8,Wetland,7,Grass/Shrub,5073
v6,7,8,Wetland,8,Wetland,3577
v6,7,8,Wetland,9,Beaver,1331
v6,7,8,Wetland,10,Insect/Disease,3388
v6,7,9,Beaver,1,Harvest,12
v6,7,9,Beaver,2,Development,18
v6,7,9,Beaver,3,Forest,6
v6,7,9,Beaver,4,Urban,7
v6,7,9,Beaver,5,Water,9
v6,7,9,Beaver,6,Agriculture,3
v6,7,9,Beaver,7,Grass/Shrub,7
v6,7,9,Beaver,8,Wetland,11
v6,7,9,Beaver,9,Beaver,5
v6,7,9,Beaver,10,Insect/Disease,15
v6,7,10,Insect/Disease,1,Harvest,11
v6,7,10,Insect/Disease,2,Development,4
v6,7,10,Insect/Disease,3,Forest,136
v6,7,10,Insect/Disease,4,Urban,47
v6,7,10,Insect/Disease,5,Water,174
v6,7,10,Insect/Disease,7,Grass/Shrub,23
v6,7,10,Insect/Disease,8,Wetland,23
v6,7,10,Insect/Disease,9,Beaver,8
v6,7,10,Insect/Disease,10,Insect/Disease,9
v6,9,1,Harvest,1,Harvest,72
v6,9,1,Harvest,2,Development,513
v6,9,1,Harvest,3,Forest,232
v6,9,1,Harvest,4,Urban,78
v6,9,1,Harvest,5,Water,401
v6,9,1,Harvest,6,Agriculture,238
v6,9,1,Harvest,7,Grass/Shrub,269
v6,9,1,Harvest,8,Wetland,152
v6,9,1,Harvest,9,Beaver,47
v6,9,1,Harvest,10,Insect/Disease,119
v6,9,2,Development,1,Harvest,11
v6,9,2,Development,2,Development,32
v6,9,2,Development,3,Forest,3
v6,9,2,Development,4,Urban,3
v6,9,2,Development,5,Water,6
v6,9,2,Development,6,Agriculture,26
v6,9,2,Development,7,Grass/Shrub,13
v6,9,2,Development,8,Wetland,5
v6,9,2,Development,9,Beaver,3
v6,9,2,Development,10,Insect/Disease,5
v6,9,3,Forest,1,Harvest,2094
v6,9,3,Forest,2,Development,1710
v6,9,3,Forest,3,Forest,28533
v6,9,3,Forest,4,Urban,8938
v6,9,3,Forest,5,Water,50690
v6,9,3,Forest,6,Agriculture,503
v6,9,3,Forest,7,Grass/Shrub,9232
v6,9,3,Forest,8,Wetland,8747
v6,9,3,Forest,9,Beaver,1506
v6,9,3,Forest,10,Insect/Disease,4137
v6,9,4,Urban,1,Harvest,137
v6,9,4,Urban,2,Development,258
v6,9,4,Urban,3,Forest,969
v6,9,4,Urban,4,Urban,357
v6,9,4,Urban,5,Water,1268
v6,9,4,Urban,6,Agriculture,65
v6,9,4,Urban,7,Grass/Shrub,576
v6,9,4,Urban,8,Wetland,493
v6,9,4,Urban,9,Beaver,101
v6,9,4,Urban,10,Insect/Disease,233
v6,9,5,Water,1,Harvest,822
v6,9,5,Water,2,Development,124
v6,9,5,Water,3,Forest,3208
v6,9,5,Water,4,Urban,1610
v6,9,5,Water,5,Water,6900
v6,9,5,Water,6,Agriculture,32
v6,9,5,Water,7,Grass/Shrub,1358
v6,9,5,Water,8,Wetland,1412
v6,9,5,Water,9,Beaver,281
v6,9,5,Water,10,Insect/Disease,1359
v6,9,6,Agriculture,1,Harvest,1936
v6,9,6,Agriculture,2,Development,5720
v6,9,6,Agriculture,3,Forest,2227
v6,9,6,Agriculture,4,Urban,1472
v6,9,6,Agriculture,5,Water,2866
v6,9,6,Agriculture,6,Agriculture,6648
v6,9,6,Agriculture,7,Grass/Shrub,5156
v6,9,6,Agriculture,8,Wetland,3716
v6,9,6,Agriculture,9,Beaver,1180
v6,9,6,Agriculture,10,Insect/Disease,3802
v6,9,7,Grass/Shrub,1,Harvest,1048
v6,9,7,Grass/Shrub,2,Development,1852
v6,9,7,Grass/Shrub,3,Forest,1833
v6,9,7,Grass/Shrub,4,Urban,982
v6,9,7,Grass/Shrub,5,Water,2452
v6,9,7,Grass/Shrub,6,Agriculture,618
v6,9,7,Grass/Shrub,7,Grass/Shrub,3078
v6,9,7,Grass/Shrub,8,Wetland,2175
v6,9,7,Grass/Shrub,9,Beaver,661
v6,9,7,Grass/Shrub,10,Insect/Disease,2207
v6,9,8,Wetland,1,Harvest,1042
v6,9,8,Wetland,2,Development,966
v6,9,8,Wetland,3,Forest,3018
v6,9,8,Wetland,4,Urban,1225
v6,9,8,Wetland,5,Water,4589
v6,9,8,Wetland,6,Agriculture,112
v6,9,8,Wetland,7,Grass/Shrub,3115
v6,9,8,Wetland,8,Wetland,2173
v6,9,8,Wetland,9,Beaver,617
v6,9,8,Wetland,10,Insect/Disease,2108
v6,9,9,Beaver,1,Harvest,4
v6,9,9,Beaver,2,Development,9
v6,9,9,Beaver,3,Forest,4
v6,9,9,Beaver,4,Urban,4
v6,9,9,Beaver,5,Water,6
v6,9,9,Beaver,6,Agriculture,2
v6,9,9,Beaver,7,Grass/Shrub,3
v6,9,9,Beaver,8,Wetland,3
v6,9,9,Beaver,9,Beaver,3
v6,9,9,Beaver,10,Insect/Disease,8
v6,9,10,Insect/Disease,1,Harvest,5
v6,9,10,Insect/Disease,2,Development,1
v6,9,10,Insect/Disease,3,Forest,64
v6,9,10,Insect/Disease,4,Urban,25
v6,9,10,Insect/Disease,5,Water,112
v6,9,10,Insect/Disease,7,Grass/Shrub,14
v6,9,10,Insect/Disease,8,Wetland,10
v6,9,10,Insect/Disease,9,Beaver,6
v6,9,10,Insect/Disease,10,Insect/Disease,6
