system:index,agent,area_ha,area_m2,log10_area_ha,year,.geo
00010000000000006ac9,development,1.2544948974800814,12544.948974800813,0.09846889920921752,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ad1,beaver,3.859017768689082,38590.17768689082,0.5864767782671347,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b00,beaver,1.1668645966243198,11668.645966243199,0.06702046328561882,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006c7d,beaver,0.8949076730872603,8949.076730872603,-0.04822176818917656,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ce9,beaver,3.5041848677856606,35041.84867785661,0.5445870098651451,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006dd4,beaver,1.5278586374317076,15278.586374317076,0.18408317372696753,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006df0,beaver,1.165638401762046,11656.38401762046,0.06656384675663804,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006df9,beaver,1.61556346332209,16155.634633220901,0.20832402284839058,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000894b,development,2.2459703946130425,22459.703946130423,0.35140402728566583,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000894d,development,0.897027329195808,8970.27329195808,-0.04719432536378887,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089b7,development,3.4337967558092073,34337.967558092074,0.535774585978437,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089ed,development,3.6825056304045893,36825.056304045895,0.5661434195341593,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089ef,development,6.460128514531231,64601.285145312315,0.8102411577159192,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ab6,development,0.8086332491450084,8086.3324914500845,-0.09224840544195262,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008bb2,development,1.2575697851401102,12575.697851401103,0.09953209429285235,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000009,beaver,3.322335993940483,33223.35993940483,0.5214435513349607,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000000a,beaver,1.0778565549403103,10778.565549403103,0.032560967211501465,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000010,beaver,1.7957457750958046,17957.457750958045,0.25424485332906643,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000015,beaver,6.284132455028651,62841.32455028651,0.7982453303911371,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000001a,development,1.3450348215116124,13450.348215116124,0.12873352790317524,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000001e,development,1.7078790697735935,17078.790697735934,0.23245711624212292,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000003f,beaver,1.4345458773710342,14345.458773710343,0.1567144417214299,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000005d,beaver,1.6168038127523667,16168.038127523667,0.2086573246632108,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002779,beaver,2.1545893222687367,21545.893222687366,0.333364503234929,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062d1,development,1.2578880661848153,12578.880661848154,0.09964199691123626,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062d7,development,1.1676384098859685,11676.384098859684,0.06730837282433282,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062da,development,2.9627772018808947,29627.772018808948,0.47169899416255334,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062db,beaver,0.8974111881650795,8974.111881650795,-0.04700852035223381,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000062ef,development,1.3457871841903626,13457.871841903625,0.12897638823923133,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006303,development,2.7838487492144846,27838.487492144846,0.44464563569213483,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000630e,development,1.5261056400328077,15261.056400328076,0.1835845973772932,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000634c,development,0.8964090746051326,8964.090746051326,-0.047493755627620864,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000634f,beaver,0.8089027568934274,8089.027568934274,-0.09210368442354602,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006383,development,1.7059722334109497,17059.722334109498,0.23197195826495023,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006384,development,2.6937753177859447,26937.753177859446,0.4303613692952695,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006390,beaver,2.427323368619749,24273.233686197487,0.3851276370044615,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000063f4,development,3.140425221334529,31404.252213345288,0.4969884566006466,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000063f9,development,2.422103758615809,24221.03758615809,0.3841927436084779,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006404,development,6.0172936161166195,60172.936161166195,0.7794012035721116,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006405,development,6.014003772095802,60140.037720958026,0.779163696162217,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000642f,development,3.5946419411989474,35946.419411989475,0.5556556372207132,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006430,development,6.823310282945242,68233.10282945241,0.8339951208192581,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006445,development,1.8849809309744214,18849.809309744214,0.27530696111238284,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000650c,development,1.1673357335907855,11673.357335907855,0.06719578001819455,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000650e,development,2.870690983381962,28706.909833819616,0.4579864452185531,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006590,development,9.511629474511487,95116.29474511486,0.978254924000323,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006597,development,1.3445279112788915,13445.279112788916,0.12856982224439756,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006599,development,2.4258389509290517,24258.38950929052,0.38486196510248677,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000659c,development,0.9877616108419816,9877.616108419816,-0.005347856614912967,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065b6,development,7.8076893497568305,78076.89349756831,0.8925225254103861,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065ca,development,1.168167766261553,11681.677662615532,0.06750521840095654,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065e1,beaver,1.1669271514777666,11669.271514777665,0.06704374490678043,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065e9,beaver,0.8062496424004763,8062.496424004763,-0.09353046498121453,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065ee,development,1.168863804810587,11688.63804810587,0.0677639104218235,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000065f8,development,9.517351392804379,95173.51392804379,0.9785161043160454,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006605,development,0.8989272324139028,8989.272324139029,-0.046275462705227845,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000661c,development,1.5267674011718577,15267.674011718578,0.1837728785220705,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006620,development,0.8982490353529953,8982.490353529953,-0.0466032405203027,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006631,development,0.8108646953880215,8108.646953880216,-0.09105160811774445,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000663a,beaver,0.988459743886068,9884.597438860681,-0.005041013112216919,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000664e,beaver,1.4357253120016857,14357.253120016858,0.15707135711157397,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006650,development,1.3475407829838684,13475.407829838683,0.12954191787126232,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006655,development,1.0778718839159107,10778.718839159106,0.0325671435826961,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000665b,development,1.4347567745435434,14347.567745435435,0.15677828404797817,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006671,development,1.166885640204351,11668.85640204351,0.06702829540967654,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006679,development,0.8093546081064136,8093.546081064135,-0.09186115625987408,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000066dd,development,1.257843931243446,12578.439312434459,0.09962675875270635,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000066ec,development,1.1671937529748952,11671.937529748951,0.06714295447159152,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000066f7,development,0.8971714628655387,8971.714628655387,-0.04712454886206324,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006703,development,3.052456153178795,30524.56153178795,0.48464943426499063,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006705,development,4.216684476251249,42166.84476251249,0.6249711050818126,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000671c,development,6.912858717514349,69128.58717514349,0.8396576810208809,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006738,development,5.6533252509232135,56533.25250923214,0.7523039723021013,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006742,development,11.042556467847456,110425.56467847456,1.0430696287691748,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006749,development,0.9867398412919912,9867.398412919913,-0.005797336068542325,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000677a,beaver,1.614967921751951,16149.67921751951,0.20816390032379276,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000679c,beaver,5.475141840652687,54751.41840652687,0.7383953746198898,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000067a6,beaver,1.7070320337660705,17070.320337660705,0.23224167106042937,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000067f4,development,1.61544063812092,16154.4063812092,0.20829100382058516,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000067fb,development,1.5245025811532313,15245.025811532314,0.18312816401111176,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000680b,development,1.1660226913829757,11660.226913829756,0.06670700209239781,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000680c,development,14.992612671850418,149926.12671850418,1.1758773213136544,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000680e,development,1.169064922299032,11690.64922299032,0.06783862973610241,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006810,development,0.8988882988305058,8988.882988305058,-0.04629427291143513,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006886,development,4.487111913121965,44871.11913121965,0.6519669014129962,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000688d,development,0.8088009449549126,8088.009449549126,-0.09215835001292026,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000068a0,development,1.3462709896512133,13462.709896512133,0.12913248742480307,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000068a5,development,8.347526946381022,83475.26946381021,0.9215578296606038,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000068b6,development,2.5133973205329534,25133.973205329534,0.40026114775513877,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000068b7,development,1.0762040802979087,10762.040802979087,0.03189463428871984,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006924,development,1.5247012014411865,15247.012014411865,0.18318474251574784,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006925,development,0.8957879047153938,8957.879047153938,-0.047794805868585734,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006926,development,1.2570678877110428,12570.678877110427,0.09935873230979365,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000692c,development,1.168145160818315,11681.451608183152,0.06749681420206201,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000069bd,development,2.784724480815444,27847.244808154443,0.4447822327662325,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000069c0,development,5.7477258420161235,57477.25842016123,0.7594960447546131,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000069c3,development,1.1675451631496416,11675.451631496417,0.06727368900458403,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000069d1,development,0.9880166724220869,9880.16672422087,-0.005235726789072763,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000069ee,beaver,0.8081295004207809,8081.295004207809,-0.09251903921099046,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a29,development,0.8969320388386457,8969.320388386457,-0.047240462502756986,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a5f,development,2.15547496241959,21554.7496241959,0.33354298253847325,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a7b,insect_disease_mort,4.129417140408179,41294.1714040818,0.6158887561193022,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a80,insect_disease_mort,4.306782716936545,43067.82716936545,0.6341529615662113,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ace,development,1.4365075842332027,14365.075842332028,0.15730792324960524,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006acf,development,0.9852085786741261,9852.085786741261,-0.0064718152103050855,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006aea,development,0.9870486450460828,9870.486450460829,-0.0056614433237872535,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b03,development,2.60473545897598,26047.3545897598,0.4157636222455586,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b04,development,1.2563866065729292,12563.866065729291,0.09912329805241887,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b22,development,0.8978181962971011,8978.181962971012,-0.046811596894557404,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b25,development,2.6021169778605326,26021.169778605326,0.4153268163214165,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b28,development,5.831479376439275,58314.79376439275,0.7657787440423702,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b2c,development,2.605406058991383,26054.060589913828,0.4158754187819319,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b7b,beaver,1.4376090332735831,14376.090332735832,0.15764079301615472,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b87,beaver,4.03786173206757,40378.617320675694,0.606151443377261,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b92,development,1.435022004725177,14350.220047251769,0.15685856062224074,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b93,development,1.0782706294875215,10782.706294875215,0.03272777582507492,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b97,development,0.8982258235223944,8982.258235223944,-0.046614463354728214,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006bcd,development,1.7052936336146787,17052.936336146788,0.23179917070612788,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006bce,development,1.2579353577438372,12579.353577438373,0.0996583243394102,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006bdc,beaver,1.3453292809645647,13453.292809645647,0.12882859467570199,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006be5,development,1.8856552752823035,18856.552752823034,0.2754623004232675,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006c6d,development,0.9869409427070924,9869.409427070925,-0.005708834183240822,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006c80,beaver,0.8084161385466345,8084.161385466346,-0.09236502517678667,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006c89,development,4.034545012045364,40345.45012045364,0.6057945651052963,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006c96,development,1.527538083905783,15275.38083905783,0.18399204668804509,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006cd9,development,0.9883559612722327,9883.559612722327,-0.005086613940286015,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006ced,development,6.999780547008097,69997.80547008097,0.8450844244831979,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006cf2,development,3.7709544588610058,37709.54458861006,0.5764512875409176,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006d02,beaver,0.8981031380100696,8981.031380100696,-0.04667378616501075,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006d2b,development,0.8079418702748855,8079.418702748855,-0.09261988467963103,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006d42,development,1.3441710197591719,13441.71019759172,0.12845452780456768,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006d50,development,1.256897389738258,12568.97389738258,0.09929982431330392,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006dd5,beaver,2.152570496973593,21525.70496973593,0.33295738356135807,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e03,development,2.2477635154290914,22477.635154290914,0.3517506176858614,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e25,beaver,0.9881219407276967,9881.219407276967,-0.005189457317908496,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e35,beaver,1.7091570939859182,17091.570939859183,0.23278198192245667,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e36,beaver,0.807970557503052,8079.70557503052,-0.09260446465478198,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e4f,development,0.9002285074384386,9002.285074384386,-0.04564723842355956,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e81,beaver,0.9867117407027568,9867.117407027568,-0.00580970417623233,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e83,beaver,14.002729119283758,140027.29119283758,1.1462126875308554,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e86,beaver,2.4245305294822823,24245.305294822825,0.3846276570851639,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006e9d,beaver,0.8092308959456758,8092.308959456757,-0.09192754448431187,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006eaa,beaver,6.282645277965696,62826.45277965696,0.798142539873346,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000893f,development,1.07733121245958,10773.3121245958,0.032349242415675834,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008945,development,1.0778262185515186,10778.262185515187,0.032548743774532,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008948,development,1.166622724517171,11666.22724517171,0.06693043175136915,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008950,development,0.8952597918143766,8952.597918143767,-0.04805092023765041,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008955,development,0.8089915041810147,8089.915041810147,-0.09205603921180501,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008973,development,0.8075803609168778,8075.803609168778,-0.09281425095813639,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008979,development,0.8983740470515696,8983.740470515697,-0.046542802811933556,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000897a,development,1.7048775210545157,17048.77521054516,0.23169318459491536,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000898c,development,1.0781877632842114,10781.877632842114,0.03269439856635089,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089ce,development,2.6022025442782666,26022.025442782666,0.4153410971598252,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089d0,development,2.8754391005276596,28754.391005276597,0.4587041740256016,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089ea,development,1.6136415211192052,16136.415211192052,0.20780706031685123,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008a00,development,1.2576336314882568,12576.336314882568,0.09955414270175032,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008a01,development,0.9892082685583593,9892.082685583593,-0.004712262130533506,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008a08,development,1.6147647201827098,16147.647201827098,0.20810925225837323,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aa2,development,1.348862032267964,13488.62032267964,0.12996753033241285,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aad,development,6.193577343599012,61935.773435990115,0.7919415653078807,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aaf,development,2.0649208362964306,20649.208362964306,0.31490340658871735,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ab7,development,2.427547338033416,24275.473380334162,0.38516770755892815,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aba,development,4.307931105811342,43079.31105811342,0.6342687492672584,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008abc,development,1.6157707608456484,16157.707608456485,0.2083797448285211,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008abd,development,3.8585219173896834,38585.21917389683,0.5864209714965241,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ade,development,1.0785967922404815,10785.967922404816,0.03285912435717818,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008adf,development,1.4379923722390648,14379.923722390648,0.15775658235891565,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ae0,development,1.9741249754327472,19741.249754327473,0.29537464297533844,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ae4,development,3.319006331706483,33190.06331706483,0.5210080809179634,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ae6,development,4.221819029555565,42218.19029555565,0.625499613114253,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ae9,development,0.8969573906054722,8969.573906054722,-0.04722818735105671,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008aea,development,0.8076262522288138,8076.262522288138,-0.09278957257534096,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008af1,development,2.0637917660941163,20637.917660941162,0.31466587541714286,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008af2,development,1.0773853019223603,10773.853019223603,0.03237104644888645,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b21,development,3.3210323305385376,33210.32330538538,0.5212731035135127,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b23,development,2.603559064251316,26035.590642513158,0.4155674345131362,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b27,development,1.6171610660431988,16171.610660431987,0.20875327693189408,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b28,development,3.050635854154394,30506.35854154394,0.4843903702219767,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b2f,development,3.137488199799971,31374.88199799971,0.49658210109582124,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b3c,development,2.1523914309963317,21523.914309963315,0.3329212543842981,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b4a,development,1.2559514870822965,12559.514870822966,0.09897286448130278,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ba4,development,0.8084384166474392,8084.384166474392,-0.09235305717853193,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ba6,development,1.1625364231097763,11625.364231097763,0.06540656853643174,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008bde,development,1.7960618635093353,17960.618635093353,0.25432129141704685,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008bf8,development,1.168310013471649,11683.100134716491,0.0675580990052773,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c1a,development,3.498241302335952,34982.41302335952,0.5438497630210347,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c37,development,0.80969266231919,8096.9266231919,-0.0916797964144782,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c4f,development,1.3463131595331632,13463.131595331632,0.12914609082289213,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c7c,development,1.34701584315638,13470.1584315638,0.12937270378158094,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c80,development,1.3478848972030129,13478.848972030128,0.12965280715189012,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ca4,development,0.8090230070427116,8090.230070427116,-0.09203912772070784,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cd2,beaver,0.8085966427574504,8085.9664275745035,-0.09226806616205334,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cd3,beaver,1.166471430951188,11664.71430951188,0.06687410658267252,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cd9,development,0.8967268688222253,8967.268688222253,-0.047339817186071,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cf0,beaver,0.9897755545626151,9897.75554562615,-0.004463276580294031,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008cfa,development,0.9859277367018751,9859.27736701875,-0.006154915385072785,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008d2c,development,1.0776312048044852,10776.31204804485,0.0324701586969097,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000091f6,development,1.6154744595301065,16154.744595301065,0.2083000962609226,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009200,beaver,1.8825694781917024,18825.694781917024,0.2747510132597027,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009201,beaver,0.8088525266074553,8088.525266074553,-0.09213065356560549,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009206,development,0.9866002628318818,9866.002628318818,-0.005858773177120278,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009207,development,0.8940937270982023,8940.937270982024,-0.048616952090060526,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000921e,beaver,3.5023622700800536,35023.62270080054,0.5443610657221732,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009222,beaver,0.9869722048061239,9869.72204806124,-0.005695077795711487,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009226,insect_disease_mort,1.165555726520475,11655.55726520475,0.06653304245700144,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000923f,beaver,1.5230709115566583,15230.709115566584,0.18272012380934055,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009241,beaver,0.8064042271671604,8064.042271671605,-0.09344720432295453,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
